Distribution,Model,Seed,Epoch,Test Log-Likelihood,Tail KL Divergence
Poisson,NSB (Ours),1,24,-1.9442353248596191,0.00028967124952871055
Poisson,NSB (Ours),1,25,-1.946056842803955,0.00400770182691656
Poisson,NSB (Ours),1,26,-1.9454541206359863,0.003550610490635398
Poisson,NSB (Ours),1,27,-1.947174310684204,0.0014357110019388806
Poisson,NSB (Ours),1,28,-1.9441460371017456,0.0012014112458738607
Poisson,NSB (Ours),1,29,-1.9479087591171265,0.002672254746600087
Poisson,NSB (Ours),1,30,-1.9440793991088867,0.0012520419079421943
Poisson,NSB (Ours),1,31,-1.9462743997573853,0.0012640243075787904
Poisson,NSB (Ours),1,32,-1.9536558389663696,0.0027001205803985195
Poisson,NSB (Ours),1,33,-1.9464772939682007,0.0012362753176333651
Poisson,NSB (Ours),1,34,-1.9495640993118286,0.00470476908458969
Poisson,NSB (Ours),1,35,-1.951838731765747,0.009732956405731985
Poisson,NSB (Ours),1,36,-1.9479225873947144,0.0031545436602541926
Poisson,NSB (Ours),1,37,-1.9457355737686157,0.0012253259241656166
Poisson,NSB (Ours),1,38,-1.9441070556640625,0.00036890280931476055
Poisson,NSB (Ours),1,39,-1.9474246501922607,0.0013308699995301155
Poisson,NSB (Ours),1,40,-1.947526216506958,0.011044101711214168
Poisson,NSB (Ours),1,41,-1.9490622282028198,0.001462596193133101
Poisson,NSB (Ours),1,42,-1.94559645652771,0.0026607256291215787
Poisson,NSB (Ours),1,43,-1.944555640220642,0.0010706484326272287
Poisson,NSB (Ours),1,44,-1.9447381496429443,0.0009076266500172622
Poisson,NSB (Ours),1,45,-1.9521362781524658,0.0007351779221171895
Poisson,NSB (Ours),1,46,-1.9498437643051147,0.002047197609541497
Poisson,NSB (Ours),1,47,-1.9519487619400024,0.00244443456642022
Poisson,NSB (Ours),1,48,-1.9475562572479248,0.0020266140014044767
Poisson,NSB (Ours),1,49,-1.9469283819198608,0.0012983664746241564
Poisson,NSB (Ours),1,50,-1.9456007480621338,0.00011327017166996313
Poisson,Softmax NN (Fair),1,0,-5.053040504455566,3.5847338982556805
Poisson,Softmax NN (Fair),1,1,-4.022999286651611,2.542468908563668
Poisson,Softmax NN (Fair),1,2,-3.1302289962768555,1.5916823548554542
Poisson,Softmax NN (Fair),1,3,-2.5314300060272217,0.9168253177284934
Poisson,Softmax NN (Fair),1,4,-2.2349753379821777,0.5523678390208624
Poisson,Softmax NN (Fair),1,5,-2.1053457260131836,0.3669333385580249
Poisson,Softmax NN (Fair),1,6,-2.047579050064087,0.258955084030754
Poisson,Softmax NN (Fair),1,7,-2.0172417163848877,0.1948185204944392
Poisson,Softmax NN (Fair),1,8,-2.0006461143493652,0.14869797248998487
Poisson,Softmax NN (Fair),1,9,-1.9889293909072876,0.11983528637506044
Poisson,Softmax NN (Fair),1,10,-1.9805775880813599,0.09691894421008788
Poisson,Softmax NN (Fair),1,11,-1.9756077527999878,0.08276701879500095
Poisson,Softmax NN (Fair),1,12,-1.9707109928131104,0.07154979506171759
Poisson,Softmax NN (Fair),1,13,-1.96611487865448,0.06039421574807339
Poisson,Softmax NN (Fair),1,14,-1.9637415409088135,0.0537365877253541
Poisson,Softmax NN (Fair),1,15,-1.9626507759094238,0.048193215638451456
Poisson,Softmax NN (Fair),1,16,-1.9595226049423218,0.04314442595255556
Poisson,Softmax NN (Fair),1,17,-1.9585084915161133,0.03867443793427928
Poisson,Softmax NN (Fair),1,18,-1.9557007551193237,0.035216139677060096
Poisson,Softmax NN (Fair),1,19,-1.9553288221359253,0.03220512124555065
Poisson,Softmax NN (Fair),1,20,-1.9555493593215942,0.029168536886197634
Poisson,Softmax NN (Fair),1,21,-1.9543571472167969,0.026446757736681037
Poisson,Softmax NN (Fair),1,22,-1.9537649154663086,0.02532391380451385
Poisson,Softmax NN (Fair),1,23,-1.952114462852478,0.023868415697709946
Poisson,Softmax NN (Fair),1,24,-1.9516189098358154,0.021930431098007377
Poisson,Softmax NN (Fair),1,25,-1.9517014026641846,0.02016624106348674
Poisson,Softmax NN (Fair),1,26,-1.9499313831329346,0.018910795678639163
Poisson,Softmax NN (Fair),1,27,-1.9513165950775146,0.0179482099715529
Poisson,Softmax NN (Fair),1,28,-1.9490704536437988,0.017256861566981
Poisson,Softmax NN (Fair),1,29,-1.9495313167572021,0.01567980510300192
Poisson,Softmax NN (Fair),1,30,-1.9486744403839111,0.014699548308883576
Poisson,Softmax NN (Fair),1,31,-1.9490820169448853,0.015355063493936952
Poisson,Softmax NN (Fair),1,32,-1.9481686353683472,0.01347719227494302
Poisson,Softmax NN (Fair),1,33,-1.9505153894424438,0.01303987553588947
Poisson,Softmax NN (Fair),1,34,-1.949057698249817,0.012283602477908223
Poisson,Softmax NN (Fair),1,35,-1.947556734085083,0.011089626802634105
Poisson,Softmax NN (Fair),1,36,-1.9489189386367798,0.011110154546831404
Poisson,Softmax NN (Fair),1,37,-1.9474921226501465,0.010432081288455549
Poisson,Softmax NN (Fair),1,38,-1.9463787078857422,0.010283450285225376
Poisson,Softmax NN (Fair),1,39,-1.946263074874878,0.009995251860336696
Poisson,Softmax NN (Fair),1,40,-1.9491074085235596,0.010056777797549953
Poisson,Softmax NN (Fair),1,41,-1.946722388267517,0.008833436626168945
Poisson,Softmax NN (Fair),1,42,-1.946650505065918,0.009599167624169881
Poisson,Softmax NN (Fair),1,43,-1.9470263719558716,0.008338245184314936
Poisson,Softmax NN (Fair),1,44,-1.9459655284881592,0.008049966536304472
Poisson,Softmax NN (Fair),1,45,-1.9488312005996704,0.007957952791103548
Poisson,Softmax NN (Fair),1,46,-1.9469541311264038,0.008032303373537691
Poisson,Softmax NN (Fair),1,47,-1.9469144344329834,0.0075819604728576215
Poisson,Softmax NN (Fair),1,48,-1.946432113647461,0.006931672241714656
Poisson,Softmax NN (Fair),1,49,-1.9470585584640503,0.007371021069039347
Poisson,Softmax NN (Fair),1,50,-1.9467575550079346,0.00698667373185083
Poisson,Softmax NN,1,0,-4.992509365081787,3.5992743996341234
Poisson,Softmax NN,1,1,-3.2241177558898926,1.7253501237262407
Poisson,Softmax NN,1,2,-2.2945337295532227,0.6221762323402557
Poisson,Softmax NN,1,3,-2.0645313262939453,0.2912329948768153
Poisson,Softmax NN,1,4,-2.0098953247070312,0.17139985764221816
Poisson,Softmax NN,1,5,-1.9863762855529785,0.11186312562289173
Poisson,Softmax NN,1,6,-1.9738268852233887,0.08162349686312478
Poisson,Softmax NN,1,7,-1.9668538570404053,0.06258503816337091
Poisson,Softmax NN,1,8,-1.961938738822937,0.05097966367240561
Poisson,Softmax NN,1,9,-1.9610108137130737,0.04237762021055876
Poisson,Softmax NN,1,10,-1.9562273025512695,0.0341673367266021
Poisson,Softmax NN,1,11,-1.9555326700210571,0.03021508559843522
Poisson,Softmax NN,1,12,-1.953613519668579,0.026107486476802846
Poisson,Softmax NN,1,13,-1.952815055847168,0.022723505275776677
Poisson,Softmax NN,1,14,-1.9523701667785645,0.019808608006576526
Poisson,Softmax NN,1,15,-1.949218511581421,0.0180509372010476
Poisson,Softmax NN,1,16,-1.9527366161346436,0.016711655756075094
Poisson,Softmax NN,1,17,-1.947669506072998,0.014468614667826642
Poisson,Softmax NN,1,18,-1.9499624967575073,0.015690707204509574
Poisson,Softmax NN,1,19,-1.9484367370605469,0.012763228937363976
Poisson,Softmax NN,1,20,-1.9495798349380493,0.012331245993838096
Poisson,Softmax NN,1,21,-1.9471752643585205,0.011228873804625845
Poisson,Softmax NN,1,22,-1.9502499103546143,0.009879554096845114
Poisson,Softmax NN,1,23,-1.9490615129470825,0.010499356586241055
Poisson,Softmax NN,1,24,-1.947616696357727,0.00968814057807267
Poisson,Softmax NN,1,25,-1.946533441543579,0.00968768140676128
Poisson,Softmax NN,1,26,-1.9477990865707397,0.008975137750151978
Poisson,Softmax NN,1,27,-1.9478284120559692,0.0086771381696987
Poisson,Softmax NN,1,28,-1.9482474327087402,0.007591696000309977
Poisson,Softmax NN,1,29,-1.9444193840026855,0.007013220654454688
Poisson,Softmax NN,1,30,-1.9485061168670654,0.006236863393069257
Poisson,Softmax NN,1,31,-1.9461994171142578,0.005751526386869352
Poisson,Softmax NN,1,32,-1.9467130899429321,0.007777856598010091
Poisson,Softmax NN,1,33,-1.9479458332061768,0.005837139927633156
Poisson,Softmax NN,1,34,-1.9473192691802979,0.006039628552319346
Poisson,Softmax NN,1,35,-1.9445148706436157,0.004755285839062544
Poisson,Softmax NN,1,36,-1.945953130722046,0.005396384113399804
Poisson,Softmax NN,1,37,-1.9466650485992432,0.004700182547016893
Poisson,Softmax NN,1,38,-1.9444714784622192,0.0046892592493236
Poisson,Softmax NN,1,39,-1.9479386806488037,0.006068607793828591
Poisson,Softmax NN,1,40,-1.9448254108428955,0.004626094782345924
Poisson,Softmax NN,1,41,-1.9506425857543945,0.006326593060458504
Poisson,Softmax NN,1,42,-1.9463045597076416,0.004559647206777744
Poisson,Softmax NN,1,43,-1.948642373085022,0.004149107518938124
Poisson,Softmax NN,1,44,-1.9454487562179565,0.005068219494587801
Poisson,Softmax NN,1,45,-1.946459174156189,0.0050820899395641736
Poisson,Softmax NN,1,46,-1.9469438791275024,0.005670992100335831
Poisson,Softmax NN,1,47,-1.9476906061172485,0.004813896560719792
Poisson,Softmax NN,1,48,-1.9434616565704346,0.003922657777054581
Poisson,Softmax NN,1,49,-1.9498528242111206,0.003912400657724425
Poisson,Softmax NN,1,50,-1.9451638460159302,0.005220806235919053
Poisson,Poisson,2,0,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,1,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,2,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,3,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,4,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,5,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,6,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,7,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,8,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,9,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,10,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,11,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,12,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,13,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,14,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,15,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,16,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,17,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,18,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,19,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,20,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,21,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,22,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,23,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,24,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,25,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,26,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,27,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,28,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,29,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,30,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,31,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,32,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,33,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,34,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,35,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,36,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,37,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,38,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,39,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,40,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,41,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,42,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,43,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,44,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,45,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,46,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,47,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,48,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,49,-1.9450294362860059,1.6310513322812111e-06
Poisson,Poisson,2,50,-1.9450294362860059,1.6310513322812111e-06
Poisson,Negative Binomial,2,0,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,1,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,2,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,3,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,4,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,5,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,6,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,7,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,8,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,9,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,10,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,11,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,12,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,13,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,14,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,15,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,16,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,17,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,18,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,19,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,20,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,21,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,22,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,23,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,24,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,25,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,26,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,27,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,28,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,29,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,30,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,31,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,32,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,33,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,34,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,35,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,36,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,37,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,38,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,39,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,40,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,41,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,42,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,43,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,44,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,45,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,46,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,47,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,48,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,49,-1.944874230831742,5.765686122145212e-05
Poisson,Negative Binomial,2,50,-1.944874230831742,5.765686122145212e-05
Poisson,NSB (Ours),2,0,-2.738572359085083,0.019324843928876883
Poisson,NSB (Ours),2,1,-1.9562371969223022,0.02393993555385031
Poisson,NSB (Ours),2,2,-1.947754144668579,0.010434515847708848
Poisson,NSB (Ours),2,3,-1.944145679473877,0.003234512459547951
Poisson,NSB (Ours),2,4,-1.9511274099349976,0.0055674104547202155
Poisson,NSB (Ours),2,5,-1.9443364143371582,0.0027503398167942105
Poisson,NSB (Ours),2,6,-1.946071982383728,0.0024826208541195486
Poisson,NSB (Ours),2,7,-1.9436821937561035,0.00338181981643061
Poisson,NSB (Ours),2,8,-1.9500207901000977,0.007119536928667684
Poisson,NSB (Ours),2,9,-1.9464991092681885,0.0038830181985322967
Poisson,NSB (Ours),2,10,-1.9506282806396484,0.005424005490304034
Poisson,NSB (Ours),2,11,-1.9450944662094116,0.0032289810350858757
Poisson,NSB (Ours),2,12,-1.944654941558838,0.0009712651823048138
Poisson,NSB (Ours),2,13,-1.9486922025680542,0.004760397974368267
Poisson,NSB (Ours),2,14,-1.9482457637786865,0.0024657745609013085
Poisson,NSB (Ours),2,15,-1.9438353776931763,0.003136048284720668
Poisson,NSB (Ours),2,16,-1.9504587650299072,0.01739076318354548
Poisson,NSB (Ours),2,17,-1.944581389427185,0.000515355171142613
Poisson,NSB (Ours),2,18,-1.9458152055740356,0.0010716568793408057
Poisson,NSB (Ours),2,19,-1.9464683532714844,0.0007015940146263674
Poisson,NSB (Ours),2,20,-1.9463926553726196,0.0018734080663986106
Poisson,NSB (Ours),2,21,-1.9450560808181763,0.0009626184925456433
Poisson,NSB (Ours),2,22,-1.9439657926559448,0.0005131492118275235
Poisson,NSB (Ours),2,23,-1.9458420276641846,0.0005382157625853643
Poisson,NSB (Ours),2,24,-1.9443336725234985,0.000834592421300853
Poisson,NSB (Ours),2,25,-1.952608585357666,0.0066736636903009985
Poisson,NSB (Ours),2,26,-1.9459487199783325,0.0007371833289241503
Poisson,NSB (Ours),2,27,-1.9463783502578735,0.0018161738447030357
Poisson,NSB (Ours),2,28,-1.9496034383773804,0.0013901490169046004
Poisson,NSB (Ours),2,29,-1.9524948596954346,0.015522019447861756
Poisson,NSB (Ours),2,30,-1.9529865980148315,0.0036974073387008254
Poisson,NSB (Ours),2,31,-1.9448984861373901,0.0008627498435654023
Poisson,NSB (Ours),2,32,-1.9445314407348633,0.0010315640809435683
Poisson,NSB (Ours),2,33,-1.9467740058898926,0.0017043199020555593
Poisson,NSB (Ours),2,34,-1.9524914026260376,0.00434084334684807
Poisson,NSB (Ours),2,35,-1.945986032485962,0.0018428289553993797
Poisson,NSB (Ours),2,36,-1.9455654621124268,0.0007409058416680586
Poisson,NSB (Ours),2,37,-1.9448193311691284,0.00039427155227252054
Poisson,NSB (Ours),2,38,-1.945796251296997,0.0003768779858708722
Poisson,NSB (Ours),2,39,-1.9456318616867065,0.0005052272969386074
Poisson,NSB (Ours),2,40,-1.9454872608184814,0.0028901782556644325
Poisson,NSB (Ours),2,41,-1.9511003494262695,0.0025704142208029064
Poisson,NSB (Ours),2,42,-1.9446589946746826,0.0027721973909116196
Poisson,NSB (Ours),2,43,-1.9455149173736572,0.0004111641070502787
Poisson,NSB (Ours),2,44,-1.9482293128967285,0.002193368070372255
Poisson,NSB (Ours),2,45,-1.9474272727966309,0.0003560544807139775
Poisson,NSB (Ours),2,46,-1.9478920698165894,0.0036381650987719243
Poisson,NSB (Ours),2,47,-1.9414321184158325,0.0001447540442941611
Poisson,NSB (Ours),2,48,-1.9460139274597168,0.004972487229008778
Poisson,NSB (Ours),2,49,-1.9454678297042847,0.00031220961273507224
Poisson,NSB (Ours),2,50,-1.9479575157165527,0.007766802741952622
Poisson,Softmax NN (Fair),2,0,-5.092677593231201,3.7091315650608587
Poisson,Softmax NN (Fair),2,1,-4.226356506347656,2.823566498295036
Poisson,Softmax NN (Fair),2,2,-3.3570969104766846,1.9001114495430866
Poisson,Softmax NN (Fair),2,3,-2.662369728088379,1.1134315914884465
Poisson,Softmax NN (Fair),2,4,-2.2827892303466797,0.6482636358846918
Poisson,Softmax NN (Fair),2,5,-2.1226186752319336,0.41063791979224823
Poisson,Softmax NN (Fair),2,6,-2.0563178062438965,0.28417243021835314
